level,traditional,pinyin,pos
7,比喻,bĭyù,N
7,比重,bĭzhòng,N
7,必備,bìbèi,Vs-attr
7,必定,bìdìng,Adv
7,必然,bìrán,Adv
7,閉幕,bìmù,Vp
7,閉塞,bìsè,Vs
7,避難,bìnàn,Vi
7,避孕,bìyùn,V-sep
7,畢生,bìshēng,N
7,幣值,bìzhí,N
7,憋,biē,V
7,別,bié,V
7,別墅,biéshù,N
7,兵,bīng,N
7,賓館,bīnguăn,N
7,柄,bĭng,N
7,並列,bìngliè,Vst
7,並重,bìngzhòng,Vs
7,併發,bìngfā,Vpt
7,病床,bìngchuáng,N
7,病菌,bìngjùn,N
7,病患,bìnghuàn,N
7,波,bō,M
7,波及,bōjí,Vst
7,波浪,bōlàng,N
7,剝,bō,V
7,剝削,bōxuè,V
7,搏鬥,bódòu,Vi
7,播出,bòchū,V
7,補給,bǔjĭ,V
7,補救,bŭjiù,V
7,哺乳動物,bŭrŭdòngwù,N
7,不便,bùbiàn,Vs
7,不得,bùdé,Adv
7,不等,bùděng,N
7,不動產,bùdòngchăn,N
7,不法,bùfă,Vs-attr
7,不凡,bùfán,Vs
7,不妨,bùfáng,Adv
7,不公,bùgōng,Vs
7,不及,bùjí,Vs-pred
7,不禁,bùjīn,Vaux
7,不堪,bùkān,Vs
7,不力,bùlì,Vs-pred
7,不料,bùliào,Adv
7,不免,bùmiăn,Adv
7,不容,bùróng,Adv
7,不時,bùshí,Adv
7,不惜,bùxí,Vs
7,不下,bùxià,Adv
7,不肖,bùxiào,Vs-attr
7,不懈,bùxiè,Vs
7,不再,bùzài,Vs-pred
7,不致,bùzhì,Adv
7,不知不覺,bùzhībùjué,Adv
7,不至於/不致於,bùzhìyú,Adv
7,部落,bùluò,N
7,部署,bùshù,V
7,步調,bùdiào,N
7,步驟,bùzòu,N
7,猜測,cāicè,V
7,猜忌,cāijì,Vst
7,猜想,cāixiăng,V
7,裁縫,cáiféng,N
7,裁減,cáijiăn,V
7,財團,cáituán,N
7,財政,cáizhèng,N
7,才智,cáizhì,N
7,採訪,căifăng,V
7,採光,căiguāng,N
7,採納,căinà,V
7,採取,căiqŭ,V
7,彩繪,căihuì,V
7,餐具,cānjù,N
7,參謀,cānmóu,N
7,殘暴,cánbào,Vs
7,殘酷,cánkù,Vs
7,殘殺,cánshā,V
7,慘重,cănzhòng,Vs
7,燦爛,cànlàn,Vs
7,蒼白,cāngbái,Vs
7,蒼蠅,cāngyíng,N
7,操縱,cāozòng,V
7,草案,căoàn,N
7,草叢,căocóng,N
7,草率,căoshuài,Vs
7,草藥,căoyào,N
7,測,cè,V
7,策畫/策劃,cèhuà,V
7,差額,chāé,N
7,插曲,chāqŭ,N
7,插嘴,chāzuĭ,V-sep
7,茶具,chájù,N
7,察覺,chájué,Vpt
7,查明,chámíng,V
7,蟬,chán,N
7,饞,chán,Vs
7,潺潺,chánchán,Vs
7,猖獗,chāngjué,Vs
7,腸(子),cháng(zi),N
7,長遠,chángyuăn,Vs
7,場次,chăngcì,N
7,場面,chăngmiàn,N
7,倡導,chàngdăo,V
7,唱腔,chàngqiāng,N
7,暢銷,chàngxiāo,Vs
7,產物,chănwù,N
7,產值,chănzhí,N
7,超速,chāosù,Vp
7,超脫,chāotuō,Vst
7,抄襲,chāoxí,V
7,吵嘴,chăozuĭ,Vi
7,車輛,chēliàng,N
7,車廂,chēxiāng,N
7,撤回,chèhuí,V
7,撤銷,chèxiāo,V
7,沉默/沈默,chénmò,Vs
7,沉思,chénsī,Vi
7,沉重/沈重,chénzhòng,Vs
7,塵土,chéntŭ,N
7,呈,chéng,Vst
7,乘,chéng,Vst
7,承包,chéngbāo,V
7,承擔,chéngdān,V
7,承諾,chéngnuò,N
7,成敗,chéngbài,N
7,成見,chéngjiàn,N
7,成就,chéngjiù,V
7,成品,chéngpĭn,N
7,成全,chéngquán,V
7,成效,chéngxiào,N
7,成衣,chéngyī,N
7,成員,chéngyuán,N
7,成長,chéngzhăng,N
7,稱號,chēnghào,N
7,稱呼,chēnghū,V
7,撐腰,chēngyāo,Vi
7,程式,chéngshì,N
7,呈獻,chéngxiàn,V
7,誠心,chéngxīn,N
7,誠心誠意,chéngxīnchéngyì,Vs
7,誠摯,chéngzhì,Vs
7,稱,chèng,V
7,吃驚,chījīng,Vs
7,吃苦,chīkŭ,Vs
7,吃力,chīlì,Vs
7,持,chí,V
7,持久,chíjiŭ,Vs
7,持平,chípíng,Vs
7,池(子),chí(zi),N
7,遲鈍,chídùn,Vs
7,充斥,chōngchì,Vst
7,充裕,chōngyù,Vs
7,沖淡,chōngdàn,V
7,沖天,chōngtiān,Vs
7,衝動,chōngdòng,Vs
7,衝擊,chōngjí,V
7,憧憬,chōngjĭng,Vst
7,重疊,chóngdié,Vs
7,崇尚,chóngshàng,Vst
7,寵愛,chŏngài,Vst
7,寵物,chŏngwù,N
7,抽查,chōuchá,V
7,抽空,chōukòng,Vi
7,抽象,chōuxiàng,Vs
7,抽樣,chōuyàng,V-sep
7,仇,chóu,N
7,仇恨,chóuhèn,N
7,稠密,chóumì,Vs
7,出超,chūchāo,Vs
7,出錯,chūcuò,Vp-sep
7,出發點,chūfādiăn,N
7,出局,chūjú,Vp
7,出力,chūlì,V-sep
7,出路,chūlù,N
7,出馬,chūmă,Vi
7,出賣,chūmài,V
7,出面,chūmiàn,Vi
7,出名,chūmíng,Vs
7,出品,chūpĭn,N
7,出示,chūshì,V
7,出手,chūshŏu,Vi
7,出頭,chūtóu,Vp
7,出土,chūtŭ,Vp
7,出息(˙ㄒㄧ),chūxi,N
7,出血,chūxiě,Vp
7,初期,chūqí,N
7,儲備,chúbèi,V
7,除此之外,chúcĭzhīwài,Conj
7,鋤頭,chútou,N
7,處,chŭ,Vi
7,處方,chŭfāng,N
7,處分,chŭfèn,N / V
7,處境,chŭjìng,N
7,處事,chŭshì,Vi
7,處於,chŭyú,Vst
7,處女,chŭnǚ,N
7,穿梭,chuānsuō,Vi
7,傳,chuán,V
7,傳遞,chuándì,V
7,傳奇,chuánqí,N / Vs
7,傳神,chuánshén,Vs
7,傳授,chuánshòu,V
7,船隻,chuánzhī,N
7,喘,chuăn,V
7,創傷,chuāngshāng,N
7,創,chuàng,V
7,創辦,chuàngbàn,V
7,創立,chuànglì,V
7,創業,chuàngyè,V-sep
7,吹牛,chuīniú,V-sep
7,垂,chuí,V
7,垂直,chuízhí,Vs
7,辭,cí,V
7,辭行,cíxíng,Vi
7,慈善,císhàn,Vs
7,此刻,cĭkè,N
7,次,cì,Det
7,次要,cìyào,Vs-attr
7,伺候,cìhòu,V
7,刺殺,cìshā,V
7,匆忙,cōngmáng,Vs
7,從容,cōngróng,Vs
7,從而,cóngér,Conj
7,湊巧,còuqiăo,Vs
7,粗糙,cūcāo,Vs
7,粗魯,cūlŭ,Vs
7,促,cù,V
7,促成,cùchéng,Vpt
7,促使,cùshĭ,Vst
7,促銷,cùxiāo,V
7,簇擁,cùyŏng,V
7,摧殘,cuīcán,V
7,摧毀,cuīhuĭ,V
7,催眠,cuīmián,V
7,脆弱,cuìruò,Vs
7,存貨,cúnhuò,N
7,磋商,cuōshāng,Vi
7,撮合,cuòhé,V
7,搭配,dāpèi,V
7,達,dá,Vst
7,答覆,dáfù,V
7,打,dă,Prep
7,打鬥,dădòu,Vi
7,打賭,dădŭ,V-sep
7,打發,dăfā,V
7,打擊,dăjí,V
7,打量,dăliàng,V
7,打獵,dăliè,V-sep
7,打牌,dăpái,V-sep
7,打手,dăshŏu,N
7,打烊,dăyáng,Vp
7,大道,dàdào,N
7,大隊,dàduì,N
7,大使,dàshĭ,N
7,大選,dàxuăn,N
7,大洋洲,dàyángzhōu,N
7,呆,dāi,Vs
7,歹徒,dăitú,N
7,逮捕,dăibŭ,V
7,代課,dàikè,V-sep
7,怠慢,dàimàn,Vst
7,擔,dān,V
7,擔當,dāndāng,V
7,擔負,dānfù,V
7,單獨,dāndú,Adv
7,單價,dānjià,N
7,單據,dānjù,N
7,單親,dānqīn,Vs-attr
7,單行道,dānxíngdào,N
7,膽,dăn,N
7,膽固醇,dăngùchún,N
7,但,dàn,Adv
7,淡季,dànjì,N
7,淡水,dànshuĭ,N
7,刀,dāo,M
7,導師,dăoshī,N
7,導致,dăozhì,Vst
7,島嶼,dăoyŭ,N
7,道,dào,Vi
7,道別,dàobié,Vi
7,道地,dàodì,Vs
7,道士,dàoshì,N
7,道義,dàoyì,N
7,到頭來,dàotóulái,Adv
7,倒數,dàoshŭ,Vi
7,當,dāng,Det
7,當兵,dāngbīng,V-sep
7,當代,dāngdài,N
7,當局,dāngjú,N
7,當前,dāngqián,N
7,當心,dāngxīn,Vs
7,黨派,dăngpài,N
7,黨員,dăngyuán,N
7,得以,déyĭ,Adv
7,登場,dēngchăng,Vi
7,登陸,dēnglù,Vi
7,燈火,dēnghuŏ,N
7,燈籠,dēnglóng,N
7,等候,děnghòu,Vst
7,等價,děngjià,Vs
7,瞪,dèng,V
7,嘀咕,dígū,Vi
7,底片,dĭpiàn,N
7,抵押,dĭyā,V
7,抵制,dĭzhì,V
7,地表,dìbiăo,N
7,地步,dìbù,N
7,地勢,dìshì,N
7,地域,dìyù,N
7,地獄,dìyù,N
7,地質,dìzhí,N
7,地主,dìzhŭ,N
7,締結,dìjié,V
7,締造,dìzào,V
7,弟兄,dìxiōng,N
7,顛覆,diānfù,V
7,典雅,diănyă,Vs
7,點子,diănzi,N
7,奠定,diàndìng,Vpt
7,惦記,diànjì,Vst
7,電工,diàngōng,N
7,電力,diànlì,N
7,電流,diànliú,N
7,電壓,diànyā,N
7,凋零,diāolíng,Vs
7,調,diào,V
7,調查,diàochá,N
7,調度,diàodù,Vi
7,吊橋,diàoqiáo,N
7,疊,dié,V
7,頂,dĭng,Adv / V
7,定額,dìngé,N
7,定義,dìngyì,N
7,釘,dìng,V
7,丟棄,diūqì,V
7,凍結,dòngjié,V
7,洞穴,dòngxuè,N
7,動產,dòngchăn,N
7,動機,dòngjī,N
7,動靜,dòngjìng,N
7,動力,dònglì,N
7,動亂,dòngluàn,Vs
7,動脈,dòngmài,N
7,動態,dòngtài,N
7,動向,dòngxiàng,N
7,動員,dòngyuán,V
7,抖,dŏu,V
7,陡,dŏu,Vs
7,逗留,dòuliú,Vi
7,鬥志,dòuzhì,N
7,督促,dūcù,V
7,獨創,dúchuàng,V
7,獨到,dúdào,Vs
7,獨占/獨佔,dúzhàn,V
7,讀物,dúwù,N
7,堵,dŭ,V
7,堵塞,dŭsè,Vst
7,賭博,dŭbó,Vi
7,賭場,dŭchăng,N
7,渡,dù,V
7,度量衡,dùliànghéng,N
7,端正,duānzhèng,Vs
7,短缺,duănquē,Vs
7,短暫,duănzhàn,Vs
7,斷絕,duànjué,V
7,堆積,duījī,V
7,隊伍,duìwŭ,N
7,兌現,duìxiàn,V
7,對比,duìbĭ,N
7,對照,duìzhào,Vst
7,對峙,duìzhì,Vs
7,頓,dùn,Adv / Vi
7,頓時,dùnshí,Adv
7,多寡,duōguă,N
7,多虧,duōkuī,Adv
7,多媒體,duōméitĭ,N
7,多元,duōyuán,Vs
7,奪魁,duókuí,Vp
7,躲避,duŏbì,V
7,墮胎,duòtāi,V-sep
7,額外,éwài,Vs-attr
7,惡,è,Vs-attr
7,惡化,èhuà,Vp
7,惡性,èxìng,Vs-attr
7,惡意,èyì,N
7,恩愛,ēnài,Vs
7,恩情,ēnqíng,N
7,恩人,ēnrén,N
7,恩怨,ēnyuàn,N
7,而是,érshì,Conj
7,而言,éryán,
7,兒女,érnǚ,N
7,耳光,ěrguāng,N
7,發,fā,M
7,發電,fādiàn,Vi
7,發瘋,fāfēng,Vp
7,發掘,fājué,V
7,發誓,fāshì,V-sep
7,發育,fāyù,Vs
7,發作,fāzuò,Vp
7,法定,fădìng,Vs-attr
7,法官,făguān,N
7,法令,fălìng,N
7,法人,fărén,N
7,法則,făzé,N
7,法制,făzhì,N
7,法治,făzhì,N
7,翻臉,fānliăn,Vp
7,翻身,fānshēn,V-sep
7,翻新,fānxīn,V
7,繁多,fánduō,Vs
7,繁體,fántĭ,N
7,藩籬,fánlí,N
7,凡/凡是,fán/fánshì,Conj
7,返,făn,V
7,反擊,fănjí,V
7,反射,fănshè,Vi
7,反省,fănxĭng,Vi
7,反之,fănzhī,Conj
7,犯規,fànguī,V-sep
7,販毒,fàndú,Vi
7,販賣,fànmài,V
7,方位,fāngwèi,N
7,方向盤,fāngxiàngpán,N
7,方針,fāngzhēn,N
7,方正,fāngzhèng,Vs
7,妨礙,fángài,V
7,防備,fángbèi,V
7,防範,fángfàn,V
7,防水,fángshuĭ,Vs
7,防衛,fángwèi,V
7,防禦,fángyù,V
7,防治,fángzhì,V
7,仿冒,făngmào,V
7,仿造,făngzào,V
7,紡織,făngzhī,Vi
7,放蕩,fàngdàng,Vs
7,放寬,fàngkuān,V
7,放款,fàngkuăn,Vi
7,放任,fàngrèn,Vst
7,放映,fàngyìng,V
7,放逐,fàngzhú,Vi
7,非凡,fēifán,Vs
7,飛彈,fēidàn,N
7,飛快,fēikuài,Adv
7,飛翔,fēixiáng,Vi
7,飛行,fēixíng,Vi
7,肥料,féiliào,N
7,廢,fèi,V
7,廢除,fèichú,V
7,廢棄,fèiqì,V
7,廢墟,fèixū,N
7,廢止,fèizhĭ,V
7,費力,fèilì,Vs
7,沸騰,fèiténg,Vp
7,肺炎,fèiyán,N
7,分貝,fēnbèi,M
7,分辨,fēnbiàn,V
7,分寸,fēncùn,N
7,分擔,fēndān,V
7,分發,fēnfā,Vi
7,分割,fēngē,V
7,分化,fēnhuà,Vpt
7,分級,fēnjí,V-sep
7,分家,fēnjiā,V-sep
7,分解,fēnjiě,V
7,分離,fēnlí,Vs
7,分裂,fēnliè,Vp
7,分泌,fēnmì,V
7,分子,fēnzĭ,N
7,墳墓/墳/墓,fénmù/fén/mù,N
7,粉刷,fěnshuā,V
7,分量,fènliàng,N
7,糞,fèn,N
7,封閉,fēngbì,Vs
7,封鎖,fēngsuŏ,V
7,封條,fēngtiáo,N
7,風暴,fēngbào,N
7,風潮,fēngcháo,N
7,風光,fēngguāng,N / Vs
7,風化,fēnghuà,Vp
7,風力,fēnglì,N
7,風尚,fēngshàng,N
7,風水,fēngshuĭ,N
7,風行,fēngxíng,Vs
7,鋒面,fēngmiàn,N
7,豐盛,fēngshèng,Vs
7,豐收,fēngshōu,Vs
7,縫,fèng,N
7,奉獻,fèngxiàn,V
7,奉養,fèngyàng,V
7,佛經,fójīng,N
7,佛像,fóxiàng,N
7,否決,fŏujué,V
7,膚淺,fūqiăn,Vs
7,敷衍,fūyăn,V
7,俘虜,fúlŭ,N / V
7,浮動,fúdòng,Vi
7,服從,fúcóng,V
7,服飾,fúshì,N
7,服務,fúwù,N
7,服刑,fúxíng,V-sep
7,幅度,fúdù,N
7,福氣,fúqì,N
7,輻射,fúshè,N
7,斧頭/斧,fŭtou/fŭ,N
7,撫養,fŭyăng,V
7,撫育,fŭyù,V
7,腐爛,fŭlàn,Vp
7,腐蝕,fŭshí,Vst
7,腐朽,fŭxiŭ,Vp
7,付款,fùkuăn,V-sep
7,負,fù,Vst
7,負面,fùmiàn,N
7,富貴,fùguì,N
7,富有,fùyŏu,Vst
7,婦人,fùrén,N
7,附上,fùshàng,Vpt
7,復甦,fùsū,Vp
7,復原,fùyuán,Vp
7,賦予,fùyŭ,V
7,該死,gāisĭ,Vs
7,改編,găibiān,V
7,改觀,găiguān,Vp
7,改良,găiliáng,V
7,改選,găixuăn,V
7,鈣,gài,N
7,概,gài,Adv
7,概括,gàiguā,Vst
7,概況,gàikuàng,N
7,蓋章,gàizhāng,V-sep
7,尷尬,gāngà,Vs
7,干擾,gānrăo,V
7,干涉,gānshè,V
7,乾燥,gānzào,Vs
7,感觸,gănchù,N
7,感性,gănxìng,Vs
7,趕忙,gănmáng,Adv
7,綱領,gānglĭng,N
7,剛強,gāngqiáng,Vs
7,鋼鐵,gāngtiě,N
7,崗位,găngwèi,N
7,高見,gāojiàn,N
7,高壓,gāoyā,N
7,告別,gàobié,V
7,告狀,gàozhuàng,V-sep
7,胳膊,gēbó,N
7,歌頌,gēsòng,V
7,疙瘩,gēda,N
7,鴿(子),gē(zi),N
7,隔閡,géhé,N
7,隔天,gétiān,N
7,格局,géjú,N
7,格式,géshì,N
7,格外,géwài,Adv
7,革新,géxīn,V
7,各界,gèjiè,N
7,個數,gèshù,N
7,個體,gètĭ,N
7,給予,gěiyŭ,V
7,跟進,gēnjìn,Vi
7,跟前,gēnqián,N
7,根源,gēnyuán,N
7,耕地,gēngdì,N
7,更動,gēngdòng,V
7,弓,gōng,N
7,工地,gōngdì,N
7,工讀,gōngdú,Vi
7,工藝品,gōngyìpĭn,N
7,公安,gōngān,N
7,公費,gōngfèi,N
7,公會,gōnghuì,N
7,公民,gōngmín,N
7,公認,gōngrèn,V
7,公事,gōngshì,N
7,公文,gōngwén,N
7,公務,gōngwù,N
7,公務員,gōngwùyuán,N
7,公益,gōngyì,N
7,公債,gōngzhài,N
7,功勞,gōngláo,N
7,功利,gōnglì,Vs
7,攻,gōng,V
7,攻讀,gōngdú,V
7,攻擊,gōngjí,V
7,供給,gōnjĭ,V
7,宮殿,gōngdiàn,N
7,恭敬,gōngjìng,Vs
7,恭維,gōngwéi,V
7,鞏固,gŏnggù,Vs
7,共產,gòngchăn,Vs-attr
7,共和國,gònghéguó,N
7,共鳴,gòngmíng,N
7,供養,gòngyàng,V
7,勾結,gōujié,V
7,溝,gōu,N
7,購,gòu,V
7,構想,gòuxiăng,N
7,孤獨,gūdú,Vs
7,孤兒,gūér,N
7,孤立,gūlì,Vs
7,辜負,gūfù,Vst
7,估價,gūjià,V-sep
7,古怪,gŭguài,Vs
7,古籍,gŭjí,N
7,古物,gŭwù,N
7,股,gŭ,M
7,股市,gŭshì,N
7,鼓吹,gŭchuī,V
7,鼓動,gŭdòng,V
7,故,gù,Conj
7,雇/僱,gù,V
7,雇用/僱用,gùyòng,V
7,固然,gùrán,Conj
7,固體,gùtĭ,N
7,固有,gùyŏu,Vs-attr
7,固執,gùzhí,Vs
7,顧全,gùquán,V
7,蝸牛,guāniú,N
7,寡婦,guăfù,N
7,拐,guăi,V
7,官,guān,N
7,官司,guānsī,N
7,棺材/棺,guāncái/guān,N
7,觀,guàn,V
7,觀測,guāncè,V
7,觀感,guāngăn,N
7,觀看,guānkàn,V
7,觀摩,guānmó,V
7,觀望,guānwàng,Vi
7,關稅,guānshuì,N
7,關切,guānqiè,Vst
7,關懷,guānhuái,Vst
7,關頭,guāntóu,N
7,關係,guānxì,Vst
7,關照,guānzhào,Vst
7,管教,guănjiào,V
7,管理,guănlĭ,N
7,管線,guănxiàn,N
7,管(子),guăn(zi),N
7,貫徹,guànchè,Vst
7,灌,guàn,V
7,灌溉,guàngài,V
7,灌輸,guànshū,V
7,光顧,guānggù,V
7,光滑,guānghuá,Vs
7,光輝,guānghuī,N
7,光芒,guāngmáng,N
7,規範,guīfàn,N
7,規格,guīgé,N
7,規矩,guījŭ,Vs
7,歸,guī,V / Vst
7,歸還,guīhuán,V
7,歸納,guīnà,V
7,軌道,guĭdào,N
7,鬼怪,guĭguài,N
7,貴,guì,Det
7,貴賓,guìbīn,N
7,棍(子),gùn(zi),N
7,國產,guóchăn,Vs-attr
7,國防,guófáng,N
7,國境,guójìng,N
7,國君,guójūn,N
7,國民,guómín,N
7,國營,guóyíng,Vs-attr
7,果斷,guŏduàn,Vs
7,果實,guŏshí,N
7,果樹,guŏshù,N
7,果真,guŏzhēn,Adv
7,過關,guòguān,V-sep
7,過量,guòliàng,Vs
7,過目,guòmù,Vi
7,過人,guòrén,Vs
7,過失,guòshī,N
7,過癮,guòyĭn,Vs
7,過重,guòzhòng,Vs
7,海拔,hăibá,N
7,海面,hăimiàn,N
7,海嘯,hăixiào,N
7,海運,hăiyùn,N
7,害蟲,hàichóng,N
7,行號,hánghào,N
7,行列,hángliè,N
7,航空信,hángkōngxìn,N
7,航行,hángxíng,Vi
7,毫不,háobù,Adv
7,好比,hăobĭ,Vst
7,好手,hăoshŏu,N
7,好受,hăoshòu,Vs
7,號,hào,Vst
7,號子/證券行,hàozi /zhèngquànháng,N
7,合併,hébìng,V
7,合同,hétóng,N
7,合意,héyì,Vs
7,何,hé,Det
7,何在,hézài,Vs
7,和解,héjiě,Vi
7,和睦,hémù,Vs
7,和諧,héxié,Vs
7,核定,hédìng,V
7,核對,héduì,V
7,核算,hésuàn,V
7,核准,hézhŭn,V
7,核子,hézĭ,N
7,黑名單,hēimíngdān,N
7,黑社會,hēishèhuì,N
7,狠,hěn,Vs
7,狠心,hěnxīn,Vs
7,哼,hēng,Ptc / Vi
7,橫,héng,Vi
7,衡量,héngliáng,V
7,轟動,hōngdòng,Vs
7,轟轟烈烈,hōnghōnglièliè,Vs
7,紅利,hónglì,N
7,紅燒,hóngshāo,V
7,洪水,hóngshuĭ,N
7,宏偉,hóngwěi,Vs
7,哄,hŏng,V
7,後輩,hòubèi,N
7,候選人,hòuxuănrén,N
7,呼籲,hūyù,Vi
7,壺,hú,M
7,胡亂,húluàn,Adv
7,狐疑,húyí,Vs
7,戶口,hùkŏu,N
7,互補,hùbŭ,Vs
7,互惠,hùhuì,Vs
7,護,hù,V
7,花瓣,huābàn,N
7,花朵,huāduŏ,N
7,花卉,huāhuì,N
7,花紋,huāwén,N
7,花樣,huāyàng,N
7,划不來,huábùlái,Vs
7,划得來,huádelái,Vs
7,華裔,huáyì,N
7,化工,huàgōng,N
7,化石,huàshí,N
7,話劇,huàjù,N
7,畫展,huàzhăn,N
7,劃時代,huàshídài,Vs-attr
7,懷,huái,Vst
7,歡送,huānsòng,V
7,幻象,huànxiàng,N
7,換取,huànqŭ,V
7,患,huàn,Vst
7,患者,huànzhě,N
7,荒唐,huāngtáng,Vs
7,慌張,huāngzhāng,Vs
7,惶恐,huángkŏng,Vs
7,恍惚,huănghū,Vs
7,灰塵,huīchén,N
7,輝煌,huīhuáng,Vs
7,回合,huíhé,N
7,回絕,huíjué,V
7,回升,huíshēng,Vp
7,迴響/回響,huíxiăng,N
7,毀,huĭ,V
7,毀損,huĭsŭn,V
7,悔恨,huĭhèn,Vs
7,匯,huì,V
7,匯票,huìpiào,N
7,會見,huìjiàn,V
7,會談,huìtán,Vi
7,會意,huìyì,Vp
7,繪畫,huìhuà,N
7,賄賂,huìlù,V
7,彗星,huìxīng,N
7,昏,hūn,Vs
7,渾身,húnshēn,N
7,混,hùn,Vs
7,混淆,hùnyáo,Vs
7,混濁,hùnzhuó,Vs
7,活/活兒,huó/huór,N
7,活期,huóqí,Vs-attr
7,火箭,huŏjiàn,N
7,火力,huŏlì,N
7,火焰,huŏyàn,N
7,火藥,huŏyào,N
7,伙伴/夥伴,huŏbàn,N
7,貨幣,huòbì,N
7,貨品,huòpĭn,N
7,豁達,huòdá,Vs
7,積,jī,Vst
7,基層,jīcéng,N
7,基地,jīdì,N
7,基督,Jīdū,N
7,基因,jīyīn,N
7,機動,jīdòng,Vs-attr
7,機警,jījĭng,Vs
7,機率,jīlǜ,N
7,機密,jīmì,N
7,機器人,jīqìrén,N
7,機制,jīzhì,N
7,肌膚,jīfū,N
7,飢餓/饑餓,jīè,Vs
7,畸形,jīxíng,Vs
7,激增,jīzēng,Vs
7,及早,jízăo,Adv
7,吉利,jílì,Vs
7,吉祥,jíxiáng,Vs
7,汲取,jíqŭ,V
7,即,jí,Vst
7,即日,jírì,N
7,即時,jíshí,Adv
7,極端,jíduān,N / Vs
7,極力,jílì,Adv
7,極為,jíwéi,Adv
7,集合,jíhé,N
7,集結,jíjié,V
7,集權,jíquán,Vs
7,集體,jítĭ,Adv
7,集團,jítuán,N
7,急救,jíjiù,Vi
7,急躁,jízào,Vs
7,籍貫,jíguàn,N
7,擊,jí,V
7,擊落,jíluò,V
7,計,jì,Vst
7,暨,jì,Conj
7,繼承,jìchéng,Vpt
7,季風,jìfēng,N
7,劑量,jìliàng,N
7,紀律,jìlǜ,N
7,技能,jìnéng,N
7,技藝,jìyì,N
7,祭祀,jìsì,V
7,傢伙,jiāhuŏ,N
7,家家戶戶,jiājiāhùhù,N
7,家屬,jiāshŭ,N
7,佳節,jiājié,N
7,佳人,jiārén,N
7,加緊,jiājĭn,V
7,加快,jiākuài,V
7,加薪,jiāxīn,V-sep
7,加重,jiāzhòng,V
7,枷鎖,jiāsuŏ,N
7,夾雜,jiázá,Vpt
7,假,jiă,Prep
7,假若,jiăruò,Conj
7,假使,jiăshĭ,Conj
7,假象,jiăxiàng,N
7,架/架(子),jià/jià(zi),V / N
7,架構,jiàgòu,N
7,監督,jiāndū,V
7,尖端,jiānduān,Vs-attr
7,堅固,jiāngù,Vs
7,堅忍,jiānrěn,Vs
7,堅信,jiānxìn,Vst
7,堅硬,jiānyìng,Vs
7,兼職,jiānzhí,Vi
7,艱鉅,jiānjù,Vs
7,艱苦,jiānkŭ,Vs
7,艱難,jiānnán,Vs
7,簡便,jiănbiàn,Vs
7,簡稱,jiănchēng,Vst
7,簡化,jiănhuà,Vpt
7,簡體,jiăntĭ,N
7,檢討,jiăntăo,V
7,賤,jiàn,Vs
7,濺,jiàn,V
7,見解,jiànjiě,N
7,見識,jiànshì,V
7,見證,jiànzhèng,V
7,建造,jiànzào,V
7,健身,jiànshēn,Vi
7,健身房,jiànshēnfáng,N
7,健壯,jiànzhuàng,Vs
7,將,jiāng,Prep
7,將軍,jiāngjūn,N
7,獎勵,jiănglì,V
7,獎賞,jiăngshăng,N
7,獎狀,jiăngzhuàng,N
7,講理,jiănglĭ,Vs
7,講習,jiăngxí,N
7,講義,jiăngyì,N
7,講座,jiăngzuò,N
7,交錯,jiāocuò,Vs
7,交貨,jiāohuò,V-sep
7,交集,jiāojí,N
7,交情,jiāoqíng,N
7,交涉,jiāoshè,Vi
7,交談,jiāotán,Vi
7,焦急,jiāojí,Vs
7,腳本,jiăoběn,N
7,攪和(ㄏㄨㄛˋ),jiăohuò,Vi
7,轎車,jiàochē,N
7,叫好,jiàohăo,Vi
7,教官,jiàoguān,N
7,教化,jiàohuà,V
7,教誨,jiàohuĭ,N
7,教徒,jiàotú,N
7,教學,jiàoxué,N
7,教員,jiàoyuán,N
7,較量,jiàoliàng,Vi
7,皆,jiē,Adv
7,階層,jiēcéng,N
7,階級,jiējí,N
7,街坊,jiēfāng,N
7,接管,jiēguăn,V
7,接連,jiēlián,Adv
7,接納,jiēnà,V
7,接洽,jiēqià,V
7,揭幕,jiēmù,Vp
7,揭曉,jiēxiăo,V
7,截,jié,M / V
7,潔白,jiébái,Vs
7,節儉,jiéjiăn,Vs
7,竭力,jiélì,Adv
7,結實(˙ㄕ),jiéshi,Vs
7,結業,jiéyè,Vp
7,結緣,jiéyuán,Vi
7,解答,jiědá,N
7,解放,jiěfàng,V
7,解渴,jiěkě,Vs
7,解剖,jiěpŏu,V
7,解說,jiěshuō,V
7,解體,jiětĭ,Vp
7,解脫,jiětuō,V
7,解約,jiěyuē,Vp-sep
7,屆,jiè,Vst
7,屆時,jièshí,Adv
7,戒,jiè,V
7,戒備,jièbèi,Vi
7,借貸,jièdài,V
7,藉口,jièkŏu,N
7,介入,jièrù,V
7,金魚,jīnyú,N
7,津貼,jīntiē,N
7,緊湊,jĭncòu,Vs
7,緊密,jĭnmì,Vs
7,緊縮,jĭnsuō,Vi
7,謹慎,jĭnshèn,Vs
7,近,jìn,Det
7,勁/勁兒,jìn/jìnr,N
7,進場,jìnchăng,Vi
7,進度,jìndù,N
7,進而,jìnér,Conj
7,進攻,jìngōng,V
7,進化,jìnhuà,Vp
7,進軍,jìnjūn,V
7,進修,jìnxiū,V
7,進展,jìnzhăn,Vi
7,晉級,jìnjí,Vp
7,禁令,jìnlìng,N
